Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,Home Ownership,Personal Loan,Securities Account,CD Account,Online,CreditCard
43,5,19,81.0,4,0.2,3,0,3,0,0,0,0.0,1
43,5,19,74.0,4,1.9,1,0,3,0,0,0,0.0,1
61,5,36,89.0,3,0.5,1,0,3,0,0,0,1.0,0
35,5,9,82.0,3,0.9,2,0,3,0,0,0,1.0,0
59,5,33,88.0,4,1.9,2,0,3,0,0,0,0.0,0
40,5,16,61.0,3,2.1,3,0,3,0,0,0,0.0,0
61,5,36,139.0,2,3.9,1,0,3,0,0,0,0.0,0
48,5,23,29.0,1,1.3,2,0,3,0,0,0,0.0,0
37,5,11,51.0,3,2.1,1,0,3,0,0,0,1.0,1
56,5,32,58.0,1,1.8,3,241,3,0,0,0,1.0,0
35,5,9,21.0,2,1.4,3,125,3,0,0,0,1.0,0
35,5,8,43.0,2,1.66666666666667,2,0,3,0,0,0,0.0,0
40,5,16,104.0,2,1.8,2,0,3,0,0,0,0.0,0
50,5,23,9.0,1,0.5,2,98,3,0,0,0,1.0,0
49,5,25,39.0,3,1.9,2,0,3,0,0,0,0.0,0
46,5,22,89.0,1,2.7,1,0,3,0,1,1,1.0,1
64,5,40,21.0,2,0.3,3,0,3,0,0,0,0.0,0
45,5,21,29.0,1,0.3,3,105,3,0,0,0,1.0,1
52,5,27,43.0,4,0.2,2,0,3,0,0,0,0.0,1
58,5,34,30.0,3,0.4,2,0,3,0,0,0,0.0,0
54,5,30,39.0,4,0.1,3,0,3,0,1,0,1.0,0
48,5,22,83.0,2,0.4,3,248,3,0,0,0,1.0,0
51,5,25,58.0,3,0.7,2,223,3,0,0,0,0.0,0
53,5,26,8.0,1,0.5,2,0,3,0,0,0,0.0,1
57,5,27,39.0,3,1.0,3,0,3,0,1,0,0.0,1
43,5,18,204.0,2,8.8,1,0,3,0,0,0,1.0,0
37,5,13,45.0,1,1.8,1,0,3,0,0,0,0.0,0
32,5,7,111.0,1,3.8,1,0,3,0,1,0,0.0,0
34,5,10,83.0,2,2.0,2,148,3,0,0,0,0.0,0
54,5,24,83.0,1,3.0,3,0,3,0,0,0,0.0,0
62,5,36,115.0,2,2.8,1,202,3,0,0,0,1.0,1
56,5,32,60.0,1,1.8,3,227,3,0,0,0,1.0,0
39,5,15,53.0,1,1.8,1,0,3,0,0,0,0.0,0
32,5,7,134.0,2,3.3,1,0,3,0,0,0,1.0,0
50,5,24,91.0,1,0.8,3,0,3,0,0,0,1.0,0
27,5,1,91.0,2,0.2,1,0,3,0,0,0,1.0,0
37,5,12,128.0,2,3.9,1,0,3,0,0,0,1.0,1
60,5,34,78.0,3,4.4,1,0,3,0,1,0,0.0,0
43,5,19,161.0,2,7.6,1,464,3,0,0,0,1.0,0
62,5,36,60.0,3,2.2,3,0,3,0,0,0,1.0,0
39,5,14,161.0,1,4.1,1,509,3,0,1,0,0.0,0
34,5,9,40.0,4,2.0,2,0,3,0,0,0,1.0,1
46,5,21,68.0,1,0.2,2,0,3,0,0,0,1.0,0
46,5,22,74.0,3,0.7,1,0,3,0,0,0,1.0,0
51,5,26,55.0,3,2.0,2,93,3,0,0,0,1.0,0
44,5,20,145.0,1,3.5,1,0,3,0,0,0,0.0,1
60,5,35,24.0,1,1.5,2,0,3,0,0,0,0.0,0
65,5,39,10.0,1,0.8,2,0,3,0,0,0,1.0,0
58,5,33,138.0,2,3.9,1,0,3,0,1,0,1.0,0
37,5,12,63.0,4,2.1,3,0,3,0,0,0,1.0,0
52,5,28,54.0,4,0.1,3,0,3,0,0,0,0.0,1
42,5,16,62.0,3,0.9,3,0,3,0,0,0,1.0,0
54,5,29,81.0,1,0.1,3,0,3,0,0,0,0.0,0
54,5,28,61.0,3,3.0,2,0,3,0,0,0,1.0,1
51,5,27,68.0,1,1.6,3,0,3,0,0,0,1.0,0
59,5,35,78.0,2,2.8,1,0,3,0,0,0,1.0,0
41,5,17,165.0,2,7.6,1,157,3,0,0,0,0.0,0
43,5,17,48.0,3,2.2,2,0,3,0,0,0,0.0,1
52,2,26,155.0,3,7.2,2,0,0,1,0,0,1.0,0
52,2,26,158.0,2,3.7,3,251,0,1,0,0,0.0,1
57,5,31,52.0,1,1.4,1,0,3,0,0,0,1.0,0
53,5,28,18.0,4,0.8,1,0,3,0,0,0,0.0,0
58,5,33,42.0,4,1.7,1,0,3,0,0,0,0.0,0
59,5,33,18.0,2,0.2,3,0,3,0,0,0,0.0,0
57,5,31,40.0,2,0.3,1,0,3,0,1,1,1.0,1
27,5,2,44.0,4,0.6,2,0,3,0,1,1,1.0,0
42,5,16,11.0,1,0.2,1,87,3,0,0,0,0.0,1
49,5,23,108.0,2,2.4,2,0,3,0,0,0,1.0,0
47,5,23,12.0,4,0.5,2,0,3,0,0,0,0.0,0
45,5,19,19.0,3,1.5,1,94,3,0,0,0,1.0,1
25,5,1,150.0,1,6.33333333333333,1,0,3,0,0,0,0.0,0
47,5,22,89.0,4,1.9,3,0,3,0,0,0,1.0,0
44,5,19,83.0,2,3.8,3,0,3,0,1,0,0.0,1
30,5,3,79.0,4,2.0,2,0,3,0,0,0,1.0,0
63,5,38,102.0,4,3.4,2,0,3,0,0,0,0.0,0
50,5,24,155.0,1,7.3,1,0,3,0,0,0,1.0,1
40,5,16,138.0,1,3.5,1,0,3,0,0,0,1.0,0
56,5,31,51.0,3,1.7,1,0,3,0,0,0,1.0,1
39,5,15,80.0,2,1.8,2,86,3,0,0,0,1.0,1
42,5,18,135.0,2,3.3,1,0,3,0,1,1,1.0,1
28,5,1,34.0,4,1.5,2,162,3,0,0,0,0.0,1
26,3,0,195.0,3,6.33333333333333,3,0,0,1,1,1,1.0,0
58,5,32,62.0,3,2.2,3,217,3,0,0,1,1.0,1
38,5,13,173.0,2,3.3,1,243,3,0,0,0,0.0,0
23,5,-3,149.0,2,7.2,1,0,3,0,0,0,1.0,0
53,5,29,20.0,1,0.2,1,131,3,0,0,0,1.0,1
54,5,28,42.0,4,2.5,1,0,3,0,0,0,1.0,1
42,5,17,28.0,1,0.6,3,0,3,0,0,0,0.0,1
54,5,28,95.0,1,1.9,2,0,3,0,0,0,1.0,0
66,5,42,95.0,2,0.0,3,0,3,0,0,0,1.0,0
46,5,21,34.0,1,0.1,1,124,3,0,0,0,1.0,0
63,2,37,191.0,2,4.3,3,205,1,1,0,0,0.0,0
63,5,38,41.0,2,1.5,1,173,3,0,0,0,1.0,1
58,5,34,150.0,1,7.4,1,481,3,0,0,0,1.0,0
65,5,41,91.0,2,0.0,3,146,3,0,0,0,0.0,0
35,5,9,84.0,4,2.2,2,0,3,0,0,0,1.0,0
33,5,9,73.0,4,3.4,1,140,3,0,0,0,1.0,0
43,5,19,122.0,1,0.3,1,0,3,0,0,0,1.0,0
30,5,5,73.0,1,2.6,2,133,3,0,0,0,1.0,0
61,5,37,20.0,2,0.3,3,0,3,0,0,0,1.0,0
49,3,24,130.0,4,1.1,1,281,1,1,0,1,1.0,0
52,2,27,85.0,3,3.4,3,0,1,1,0,0,0.0,0
45,5,21,134.0,2,3.3,1,0,3,0,0,0,1.0,1
64,5,39,98.0,3,1.8,2,80,3,0,0,0,1.0,0
26,5,1,54.0,2,1.6,3,0,3,0,1,0,0.0,0
35,5,11,41.0,3,2.0,1,0,3,0,0,0,1.0,0
45,2,19,128.0,4,6.0,3,0,1,1,0,0,1.0,0
44,4,20,132.0,3,2.6,1,308,1,1,0,0,0.0,0
34,4,8,188.0,1,2.9,3,0,1,1,0,0,1.0,0
65,4,41,170.0,4,6.1,2,0,1,1,0,1,1.0,1
32,5,8,14.0,3,0.9,3,111,3,0,0,0,0.0,0
41,5,15,93.0,1,2.8,3,0,3,0,0,0,1.0,0
52,5,28,79.0,1,2.7,2,0,3,0,0,0,1.0,1
35,5,9,79.0,4,2.2,2,0,3,0,0,0,0.0,0
51,5,26,62.0,4,1.8,3,119,3,0,0,0,1.0,0
30,5,6,95.0,2,0.2,1,0,3,0,1,0,1.0,0
58,5,33,60.0,4,1.3,3,0,3,0,0,0,1.0,0
49,5,23,75.0,1,1.5,2,0,3,0,0,0,0.0,1
63,5,38,85.0,4,0.1,2,0,3,0,0,0,0.0,1
40,5,15,143.0,1,4.1,1,0,3,0,0,0,1.0,0
27,5,0,34.0,1,2.0,2,112,3,0,0,0,0.0,1
38,5,14,44.0,2,1.7,1,0,3,0,0,0,0.0,0
52,5,28,31.0,4,0.9,2,151,3,0,1,0,1.0,0
49,5,24,13.0,4,0.8,1,111,3,0,0,0,1.0,0
59,5,35,52.0,4,1.5,1,0,3,0,0,0,1.0,1
32,5,8,42.0,1,0.2,3,102,3,0,0,0,1.0,0
30,5,4,102.0,4,2.1,3,139,3,0,0,0,0.0,1
64,4,38,143.0,2,6.4,3,0,1,1,1,1,1.0,0
59,5,33,10.0,4,0.7,3,0,3,0,0,0,1.0,0
62,5,37,44.0,1,1.1,3,0,3,0,0,0,0.0,0
61,5,37,158.0,2,6.0,1,306,3,0,1,1,1.0,1
53,5,26,12.0,2,1.0,2,0,3,0,0,0,0.0,1
51,5,26,59.0,1,1.2,1,139,3,0,0,0,1.0,0
55,5,29,92.0,1,1.9,2,0,3,0,0,0,0.0,0
36,5,10,82.0,2,2.8,1,0,3,0,0,0,0.0,1
44,5,19,44.0,4,0.0,2,0,3,0,0,0,0.0,0
26,4,2,182.0,2,3.2,2,0,1,1,0,0,0.0,0
54,5,30,121.0,2,0.4,1,0,3,0,0,0,1.0,0
35,5,11,38.0,1,1.7,1,0,3,0,0,0,0.0,1
34,5,10,92.0,2,2.7,1,0,3,0,1,1,0.0,1
28,5,3,53.0,2,1.6,3,0,3,0,0,0,0.0,0
32,5,7,45.0,3,2.3,1,83,3,0,1,0,1.0,0
38,5,14,63.0,1,3.6,2,0,3,0,1,0,1.0,0
53,5,28,181.0,1,8.1,1,0,3,0,0,0,1.0,0
45,5,21,33.0,3,0.5,1,136,3,0,0,1,1.0,1
58,5,33,22.0,3,0.2,1,0,3,0,0,0,1.0,0
59,5,33,99.0,2,2.7,1,0,3,0,0,0,0.0,0
45,5,18,44.0,3,1.0,2,193,3,0,0,0,0.0,0
64,5,39,101.0,4,3.4,2,0,3,0,0,0,0.0,1
30,5,3,32.0,1,2.0,2,0,3,0,0,0,1.0,1
40,5,16,59.0,4,2.66666666666667,1,0,3,0,0,0,1.0,0
61,5,36,25.0,2,0.5,2,0,3,0,0,0,1.0,1
40,2,16,140.0,3,5.6,1,0,1,1,0,0,0.0,0
40,5,10,29.0,1,0.75,3,0,3,0,0,0,1.0,0
43,5,19,35.0,1,0.7,1,0,3,0,0,0,0.0,0
39,4,14,141.0,4,6.3,1,0,0,1,1,1,1.0,1
35,5,11,75.0,4,2.0,3,79,3,0,0,0,0.0,0
38,5,12,58.0,2,2.8,1,0,3,0,0,0,1.0,0
67,5,43,41.0,2,1.1,1,0,3,0,0,0,0.0,0
55,5,30,42.0,2,2.0,2,196,3,0,0,0,0.0,1
28,5,2,55.0,3,1.1,2,0,3,0,0,0,0.0,0
30,5,4,18.0,4,0.3,2,84,3,0,0,0,1.0,0
59,5,35,75.0,4,2.3,3,0,3,0,1,0,0.0,0
26,5,2,85.0,2,2.5,1,0,3,0,0,0,0.0,0
52,5,28,43.0,4,1.1,2,0,3,0,0,0,0.0,0
40,5,15,149.0,2,3.9,1,319,3,0,0,0,1.0,1
31,5,7,25.0,2,1.0,2,0,3,0,1,1,1.0,1
50,5,25,19.0,4,0.4,2,103,3,0,0,0,1.0,1
27,5,3,18.0,1,0.4,3,0,3,0,0,0,0.0,0
64,5,39,13.0,4,0.6,2,0,3,0,0,0,1.0,0
34,5,10,41.0,1,2.4,2,0,3,0,0,0,0.0,0
30,5,6,139.0,1,4.3,1,0,3,0,0,0,1.0,0
39,5,15,62.0,3,2.33333333333333,1,131,3,0,0,1,1.0,1
34,5,10,51.0,3,2.0,1,130,3,0,0,0,0.0,0
40,5,15,71.0,3,3.0,1,272,3,0,0,0,1.0,0
33,4,8,145.0,1,2.7,3,0,0,1,0,0,1.0,0
38,5,12,45.0,4,1.2,2,138,3,0,0,0,1.0,0
42,5,17,53.0,4,1.9,3,0,3,0,0,0,1.0,0
37,5,13,64.0,1,1.5,3,0,3,0,0,0,1.0,0
33,5,8,39.0,4,0.8,1,0,3,0,0,0,1.0,0
60,5,34,38.0,3,2.2,3,0,3,0,1,0,0.0,0
28,5,4,85.0,3,2.5,1,0,3,0,0,0,1.0,0
45,5,20,61.0,3,2.7,2,0,3,0,0,0,0.0,1
56,5,32,23.0,1,1.2,3,127,3,0,0,0,1.0,1
53,5,27,122.0,1,2.4,1,330,3,0,0,0,0.0,0
37,5,12,72.0,4,0.7,3,0,3,0,0,0,0.0,0
47,5,21,123.0,1,7.3,1,0,3,0,0,0,0.0,0
58,5,32,40.0,1,1.6,1,0,3,0,1,1,1.0,1
52,5,26,62.0,4,2.8,2,0,3,0,0,0,1.0,0
46,5,22,113.0,2,3.3,1,0,3,0,0,0,0.0,1
52,5,27,81.0,4,3.8,2,0,3,0,0,0,0.0,0
24,5,0,59.0,4,1.6,1,0,3,0,0,0,0.0,0
57,5,31,25.0,2,0.7,2,103,3,0,0,0,0.0,0
66,5,41,25.0,4,0.6,2,0,3,0,0,0,1.0,1
30,5,5,14.0,4,0.5,3,0,3,0,0,0,1.0,0
48,5,23,19.0,1,0.1,1,0,3,0,0,0,1.0,0
63,5,37,61.0,1,2.5,3,0,3,0,0,0,0.0,0
48,5,23,21.0,1,0.1,1,0,3,0,0,0,0.0,0
34,5,10,44.0,1,1.33333333333333,1,0,3,0,0,0,1.0,0
60,5,35,42.0,3,1.5,1,0,3,0,0,0,0.0,1
55,5,25,52.0,1,1.4,3,207,3,0,1,0,0.0,0
50,5,24,112.0,1,0.0,1,0,3,0,0,0,0.0,0
29,5,5,34.0,1,0.4,3,0,3,0,0,0,0.0,0
61,5,35,83.0,2,1.7,3,245,3,0,0,0,1.0,0
50,5,25,24.0,4,0.4,2,137,3,0,0,0,1.0,0
37,5,13,71.0,2,1.7,2,0,3,0,0,0,1.0,1
64,4,40,181.0,2,2.3,2,0,0,1,0,1,1.0,1
43,5,19,75.0,4,0.2,3,102,3,0,0,0,1.0,0
39,5,14,153.0,2,3.0,1,0,3,0,0,0,0.0,0
23,5,-2,75.0,2,1.8,2,0,3,0,0,0,1.0,1
34,5,10,19.0,4,0.4,2,0,3,0,0,0,0.0,0
29,5,2,31.0,4,1.5,2,0,3,0,0,0,0.0,1
33,2,8,178.0,3,8.5,1,0,0,1,1,1,1.0,0
60,5,35,65.0,2,1.5,1,220,3,0,0,0,0.0,1
49,5,25,8.0,1,0.3,1,97,3,0,0,0,0.0,0
54,5,28,92.0,2,1.1,1,0,3,0,0,0,1.0,0
59,4,34,145.0,4,1.8,1,198,0,1,0,0,1.0,0
42,5,17,85.0,1,3.7,3,272,3,0,0,0,0.0,0
62,5,38,149.0,1,4.7,1,0,3,0,0,0,1.0,0
63,5,38,9.0,4,0.6,2,100,3,0,0,0,1.0,1
57,4,31,164.0,2,3.8,3,422,0,1,0,1,1.0,1
61,5,36,40.0,3,0.5,2,100,3,0,1,0,0.0,0
35,5,10,54.0,1,2.5,3,0,3,0,0,0,0.0,1
26,4,0,164.0,2,4.0,3,301,0,1,0,0,1.0,0
33,5,8,140.0,1,4.6,1,0,3,0,0,0,1.0,0
31,5,7,18.0,1,0.4,3,0,3,0,0,0,0.0,0
51,5,27,12.0,4,1.0,1,0,3,0,1,0,1.0,0
55,5,29,140.0,2,2.7,1,0,3,0,0,0,1.0,0
38,5,12,24.0,2,0.8,3,0,3,0,0,0,1.0,1
38,5,12,60.0,2,1.8,1,0,3,0,0,0,1.0,0
53,5,27,50.0,2,0.8,3,0,3,0,0,0,1.0,0
62,5,38,44.0,1,1.9,2,0,3,0,0,0,0.0,1
35,5,9,51.0,4,2.2,2,110,3,0,0,0,1.0,0
46,5,21,34.0,2,1.3,1,116,3,0,0,0,0.0,0
60,5,35,33.0,2,0.5,2,0,3,0,0,0,1.0,0
63,5,38,63.0,2,1.5,1,0,3,0,0,0,1.0,0
43,5,18,22.0,2,0.0,3,0,3,0,0,0,0.0,0
33,4,7,104.0,2,3.6,3,0,0,1,0,0,0.0,1
43,5,19,75.0,3,0.3,3,0,3,0,0,0,0.0,0
62,5,36,75.0,2,1.7,3,0,3,0,0,0,0.0,0
48,5,23,62.0,4,3.6,3,83,3,0,0,0,0.0,1
38,5,14,48.0,1,1.8,1,169,3,0,0,0,0.0,0
36,5,10,73.0,2,2.8,1,0,3,0,0,0,1.0,1
49,5,25,135.0,2,1.4,1,82,3,0,0,0,1.0,1
61,5,35,61.0,3,2.2,3,117,3,0,0,0,1.0,1
49,5,22,78.0,3,2.0,2,0,3,0,0,0,1.0,0
59,5,34,40.0,3,0.9,3,0,3,0,0,0,1.0,0
30,5,6,44.0,1,0.2,3,0,3,0,0,0,0.0,1
44,5,20,45.0,2,2.5,1,0,3,0,0,0,1.0,0
67,5,41,18.0,2,0.4,1,0,3,0,0,0,1.0,0
59,5,35,53.0,4,2.3,3,174,3,0,0,0,1.0,0
37,5,11,11.0,3,0.1,2,0,3,0,0,0,0.0,0
50,5,24,38.0,3,0.6,2,0,3,0,0,0,1.0,0
56,5,31,28.0,1,1.5,2,0,3,0,1,1,1.0,1
29,5,3,35.0,2,0.3,1,88,3,0,0,1,1.0,1
55,5,29,81.0,3,1.7,2,171,3,0,0,0,1.0,0
48,5,22,90.0,2,0.8,3,205,3,0,0,0,0.0,0
32,5,8,115.0,1,4.0,1,0,3,0,0,0,0.0,0
47,5,22,78.0,1,0.2,2,0,3,0,0,0,1.0,0
46,5,21,30.0,4,1.9,3,0,3,0,0,0,1.0,0
33,5,7,39.0,4,0.8,1,0,3,0,0,0,1.0,1
39,5,13,69.0,3,0.1,1,0,3,0,0,0,0.0,0
60,5,35,29.0,3,0.2,1,79,3,0,0,0,1.0,1
39,5,15,54.0,4,2.2,2,0,3,0,0,0,0.0,1
34,5,10,60.0,3,2.8,1,0,3,0,0,1,1.0,1
55,5,30,99.0,1,0.1,3,0,3,0,0,0,0.0,0
67,5,42,51.0,3,2.2,1,0,3,0,0,0,1.0,1
40,5,14,53.0,3,0.5,3,0,3,0,1,1,1.0,1
44,2,20,111.0,2,5.3,2,0,0,1,0,0,1.0,0
56,5,30,79.0,3,0.8,1,302,3,0,0,0,0.0,0
50,5,25,90.0,1,2.8,2,0,3,0,0,0,1.0,0
31,5,5,18.0,2,0.3,1,124,3,0,0,0,1.0,1
66,5,41,73.0,3,2.4,1,0,3,0,0,0,0.0,0
43,5,18,59.0,3,0.8,3,91,3,0,0,0,1.0,0
58,5,32,40.0,2,0.3,1,0,3,0,0,0,0.0,0
33,5,9,41.0,1,1.5,2,0,3,0,0,1,1.0,1
33,5,9,53.0,1,2.1,3,0,3,0,0,0,0.0,0
32,5,8,128.0,2,4.33333333333333,1,0,3,0,0,0,1.0,0
55,4,30,145.0,2,6.0,3,0,0,1,0,0,1.0,0
25,5,-2,35.0,4,1.0,3,0,3,0,0,0,1.0,0
40,5,14,28.0,2,0.8,3,0,3,0,0,0,0.0,0
54,5,28,155.0,1,1.0,1,256,3,0,0,0,1.0,1
36,5,11,195.0,2,3.0,1,0,3,0,0,0,1.0,1
35,5,9,50.0,4,2.2,2,0,3,0,0,0,0.0,0
44,5,19,48.0,3,0.8,3,0,3,0,0,0,0.0,1
38,5,14,81.0,1,3.6,2,0,3,0,0,0,1.0,1
30,5,4,50.0,1,1.5,1,0,3,0,0,0,0.0,0
39,5,13,21.0,3,0.2,2,0,3,0,0,0,1.0,0
35,5,9,142.0,2,0.0,1,0,3,0,1,0,1.0,0
41,5,16,64.0,4,0.4,1,0,3,0,0,0,1.0,0
56,5,26,91.0,1,3.0,3,0,3,0,0,0,1.0,1
52,5,28,74.0,1,2.6,2,0,3,0,0,0,1.0,1
38,5,14,82.0,4,2.66666666666667,1,0,3,0,0,0,0.0,0
51,5,25,45.0,4,2.6,1,0,3,0,0,0,0.0,0
45,5,21,85.0,2,3.2,1,0,3,0,1,0,1.0,0
51,5,26,133.0,1,0.6,1,328,3,0,0,0,0.0,0
53,5,26,22.0,1,0.5,2,0,3,0,0,0,1.0,1
50,5,26,24.0,4,0.5,2,0,3,0,0,0,0.0,1
59,5,33,38.0,3,2.2,3,178,3,0,1,1,1.0,1
57,5,32,80.0,2,0.0,3,0,3,0,0,0,0.0,0
45,5,21,33.0,3,0.5,1,108,3,0,0,0,1.0,0
27,5,1,41.0,4,1.8,3,147,3,0,0,0,0.0,0
40,5,15,90.0,4,1.1,2,0,3,0,1,0,1.0,0
39,5,13,89.0,1,2.8,3,153,3,0,0,0,1.0,1
26,5,1,8.0,2,0.9,3,0,3,0,0,0,0.0,1
27,5,2,85.0,1,1.9,1,0,3,0,0,0,1.0,1
55,5,30,53.0,3,1.7,1,0,3,0,0,0,1.0,0
64,5,39,20.0,3,0.1,3,0,3,0,0,0,0.0,0
41,5,17,9.0,1,1.0,1,0,3,0,0,0,1.0,1
46,5,22,25.0,4,0.6,1,0,3,0,0,0,1.0,1
43,5,19,114.0,1,1.7,1,0,3,0,0,0,1.0,0
24,5,-3,41.0,4,1.0,3,0,3,0,0,0,1.0,0
29,5,3,49.0,4,2.1,3,0,3,0,0,0,0.0,0
58,5,32,12.0,4,0.7,3,0,3,0,0,0,1.0,0
45,5,18,50.0,3,2.5,2,0,3,0,0,0,1.0,0
53,5,28,30.0,4,0.2,2,0,3,0,0,0,1.0,0
45,5,21,32.0,4,0.6,1,77,3,0,0,0,0.0,1
32,5,7,41.0,4,2.0,2,0,3,0,0,0,0.0,0
56,5,31,25.0,3,0.1,2,0,3,0,0,0,0.0,0
31,5,5,29.0,1,0.3,1,0,3,0,0,0,0.0,0
29,5,4,50.0,4,1.7,2,0,3,0,0,0,1.0,0
48,5,24,79.0,3,0.7,1,0,3,0,0,0,1.0,1
36,5,11,110.0,1,3.8,1,0,3,0,0,0,1.0,1
36,5,9,40.0,2,1.66666666666667,2,129,3,0,1,0,1.0,0
41,5,16,18.0,1,0.6,3,0,3,0,0,0,0.0,1
48,5,23,48.0,1,0.3,1,0,3,0,0,0,0.0,0
27,5,0,40.0,4,1.0,3,0,3,0,0,0,0.0,0
33,5,9,19.0,2,1.0,2,92,3,0,0,0,1.0,0
31,5,7,35.0,1,1.33333333333333,1,131,3,0,0,0,0.0,1
48,4,22,133.0,2,3.1,2,0,0,1,0,0,1.0,0
59,5,34,19.0,2,0.5,2,0,0,0,0,0,1.0,0
41,5,17,83.0,4,2.66666666666667,1,0,0,0,0,0,1.0,0
42,5,18,39.0,3,2.1,3,0,0,0,0,0,0.0,0
62,5,37,38.0,3,0.5,2,0,0,0,0,0,0.0,0
62,5,36,63.0,1,2.5,3,0,0,0,0,0,1.0,1
51,5,24,85.0,3,2.0,2,0,0,0,0,0,0.0,0
48,5,24,14.0,4,1.0,1,0,0,0,0,0,1.0,0
56,5,32,64.0,4,1.5,1,0,0,0,0,0,1.0,0
62,5,38,124.0,1,3.8,1,405,0,0,0,0,1.0,0
53,5,29,20.0,1,0.2,1,0,0,0,1,1,1.0,1
62,5,38,33.0,3,0.1,3,0,0,0,0,0,1.0,0
28,5,4,80.0,3,2.5,1,0,0,0,0,0,1.0,0
61,5,35,35.0,2,0.2,3,0,0,0,0,0,1.0,0
48,5,24,74.0,3,0.7,1,0,0,0,1,0,1.0,0
50,5,25,32.0,2,0.7,2,0,0,0,0,0,1.0,0
58,5,33,73.0,4,0.7,1,241,0,0,0,0,0.0,0
53,5,29,41.0,2,0.8,1,0,3,0,0,0,1.0,0
65,5,40,18.0,1,1.5,2,0,3,0,0,0,1.0,0
27,5,0,28.0,4,1.5,2,0,3,0,0,0,1.0,0
50,5,23,64.0,1,2.66666666666667,2,0,3,0,0,0,0.0,0
50,5,25,44.0,2,0.7,2,192,3,0,0,0,1.0,0
41,5,16,109.0,3,1.0,1,0,3,0,1,0,1.0,0
43,5,19,71.0,3,0.3,3,179,3,0,0,0,0.0,0
55,5,29,79.0,2,1.1,1,0,3,0,1,0,1.0,0
33,5,9,30.0,2,1.0,2,0,3,0,0,0,1.0,0
44,5,19,82.0,2,0.4,1,0,3,0,0,0,1.0,1
47,5,20,101.0,3,2.0,2,270,3,0,0,0,1.0,0
43,5,18,13.0,2,0.1,2,0,3,0,0,1,1.0,1
59,5,33,59.0,3,1.4,3,0,3,0,0,0,0.0,0
65,5,40,64.0,2,1.5,1,0,3,0,0,0,0.0,1
28,5,2,188.0,2,4.5,1,0,3,0,1,0,1.0,0
58,5,32,28.0,2,0.3,1,148,3,0,0,0,0.0,0
33,4,8,120.0,2,4.2,3,76,0,1,0,0,0.0,1
24,5,0,131.0,1,5.4,1,0,3,0,0,0,1.0,0
46,5,20,19.0,3,0.5,2,97,3,0,1,0,1.0,0
26,5,0,44.0,4,1.3,3,0,3,0,1,0,0.0,0
47,5,21,49.0,3,2.2,2,0,3,0,1,0,0.0,0
32,5,6,99.0,2,4.5,3,249,3,0,0,0,1.0,0
58,5,28,95.0,1,3.0,3,0,3,0,0,0,0.0,0
32,5,7,81.0,4,1.8,3,0,3,0,0,0,1.0,0
46,5,20,73.0,2,0.8,3,264,3,0,0,1,1.0,1
35,5,11,193.0,2,6.5,1,0,3,0,0,0,0.0,1
53,2,27,115.0,2,0.5,3,0,0,1,0,0,0.0,0
55,5,30,41.0,2,0.6,3,0,3,0,0,0,1.0,1
63,5,37,80.0,2,1.7,3,0,3,0,0,0,1.0,1
45,5,20,90.0,4,1.1,2,0,3,0,0,0,1.0,1
58,5,32,41.0,1,0.2,1,81,3,0,0,0,1.0,0
50,5,24,102.0,2,6.3,1,0,3,0,0,0,1.0,0
37,5,13,59.0,1,1.5,3,0,3,0,0,0,0.0,1
25,5,-1,69.0,3,0.3,3,0,3,0,0,0,1.0,0
52,4,26,83.0,1,3.1,1,0,1,1,0,0,1.0,0
26,5,0,49.0,3,2.4,2,0,3,0,0,0,0.0,0
35,4,11,180.0,1,3.6,3,571,0,1,0,1,1.0,1
58,5,32,61.0,3,2.2,3,0,3,0,0,0,1.0,1
37,5,11,59.0,4,0.2,3,0,3,0,0,0,0.0,0
35,5,10,85.0,4,2.1,3,0,3,0,0,0,0.0,1
31,5,7,13.0,1,0.5,3,0,3,0,0,0,1.0,0
58,4,34,151.0,3,0.6,2,0,0,1,0,0,0.0,0
43,5,16,44.0,3,1.0,2,0,3,0,0,0,1.0,0
43,5,18,53.0,3,0.8,3,154,3,0,0,0,0.0,0
53,5,27,31.0,3,0.9,3,78,3,0,0,0,1.0,0
32,5,7,101.0,4,2.2,2,0,2,0,0,0,1.0,0
37,5,13,61.0,3,2.8,1,0,2,0,0,0,0.0,0
34,5,10,68.0,3,2.6,2,0,2,0,0,0,0.0,0
51,5,26,21.0,4,0.8,1,0,2,0,0,0,1.0,0
49,5,25,149.0,2,0.4,1,0,2,0,0,0,1.0,0
54,5,24,75.0,1,1.4,3,0,2,0,0,0,0.0,0
37,5,12,55.0,1,2.5,3,0,2,0,0,0,1.0,0
57,5,32,81.0,2,3.7,1,226,2,0,0,0,1.0,1
37,5,12,179.0,1,8.6,1,0,3,0,0,0,1.0,0
32,4,7,81.0,2,3.4,2,0,0,1,0,0,0.0,1
48,5,22,42.0,1,1.2,2,0,3,0,0,0,0.0,0
44,5,20,199.0,2,6.66666666666667,1,0,3,0,0,0,1.0,0
50,5,23,18.0,1,0.5,2,0,3,0,0,0,1.0,1
44,5,19,28.0,1,0.3,3,0,3,0,0,0,1.0,0
54,5,28,80.0,4,2.6,3,143,3,0,0,0,0.0,0
37,5,13,79.0,1,3.6,2,104,3,0,0,0,1.0,0
34,5,7,52.0,2,1.0,2,0,3,0,0,0,1.0,0
